delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,Delayed,Season
9945.0,blue dart,clothing,ev bike,two day,east,clear,60.9,30.58,1970,1970,no,delivered,5,396.24,0,Summer
9946.0,ekart,pharmacy,scooter,express,central,foggy,8.6,19.9,1970,1970,yes,failed,2,152.7,1,Other
9947.0,xpressbees,pharmacy,van,two day,south,cold,91.0,37.02,1970,1970,no,delivered,4,566.06,0,Winter
9948.0,amazon logistics,pharmacy,ev bike,two day,west,stormy,130.0,3.45,1970,1970,no,delivered,5,660.35,0,Monsoon
9949.0,ecom express,cosmetics,scooter,same day,south,foggy,4.7,37.73,1970,1970,no,delivered,5,236.69,0,Other
9950.0,shadowfax,furniture,bike,same day,east,foggy,235.9,16.88,1970,1970,no,delivered,3,1330.14,0,Other
9951.0,dhl,cosmetics,ev van,standard,west,clear,84.4,32.53,1970,1970,no,delivered,4,519.59,0,Summer
9952.0,dhl,pharmacy,bike,express,west,foggy,53.5,39.12,1970,1970,yes,delayed,2,434.86,1,Other
9953.0,delhivery,fragile items,bike,two day,west,stormy,188.3,0.67,1970,1970,no,delivered,4,942.52,0,Monsoon
9954.0,fedex,cosmetics,scooter,standard,south,foggy,263.4,46.54,1970,1970,no,delivered,5,1456.62,0,Other
9955.0,fedex,electronics,ev bike,same day,north,foggy,136.0,17.52,1970,1970,no,delivered,5,832.56,0,Other
9956.0,blue dart,pharmacy,truck,two day,east,stormy,128.3,19.21,1970,1970,no,delivered,5,699.13,0,Monsoon
9957.0,xpressbees,automobile parts,scooter,same day,east,foggy,149.7,5.24,1970,1970,yes,delayed,3,864.22,1,Other
9958.0,amazon logistics,pharmacy,bike,two day,south,foggy,48.3,32.44,1970,1970,no,delivered,4,338.82,0,Other
9959.0,ekart,furniture,ev van,two day,north,cold,93.7,21.17,1970,1970,no,delivered,5,532.01,0,Winter
9960.0,ecom express,pharmacy,bike,standard,central,clear,137.1,47.25,1970,1970,no,delivered,5,827.25,0,Summer
9961.0,delhivery,pharmacy,ev van,same day,north,stormy,297.1,15.96,1970,1970,yes,delayed,2,1632.7206,1,Monsoon
9962.0,ecom express,groceries,van,same day,north,clear,117.6,0.67,1970,1970,no,delivered,5,688.69,0,Summer
9963.0,xpressbees,automobile parts,scooter,same day,south,clear,16.0,24.35,1970,1970,no,delivered,4,253.05,0,Summer
9964.0,ekart,electronics,van,same day,south,stormy,77.6,40.03,1970,1970,yes,delayed,3,608.09,1,Monsoon
9965.0,shadowfax,fragile items,scooter,express,north,clear,278.8,10.25,1970,1970,yes,delayed,3,1474.75,1,Summer
9966.0,ekart,clothing,bike,express,south,foggy,252.3,16.65,1970,1970,yes,delayed,2,1361.45,1,Other
9967.0,amazon logistics,clothing,van,express,south,rainy,187.0,46.29,1970,1970,yes,delayed,3,1123.87,1,Monsoon
9968.0,blue dart,pharmacy,truck,standard,east,cold,160.8,8.97,1970,1970,no,delivered,4,830.91,0,Winter
9969.0,ekart,pharmacy,van,two day,east,rainy,192.5,47.6,1970,1970,no,delivered,5,1105.3,0,Monsoon
9970.0,ekart,automobile parts,truck,same day,north,clear,288.7,30.15,1970,1970,no,delivered,5,1632.7206,0,Summer
9971.0,blue dart,documents,ev van,express,central,clear,132.5,36.14,1970,1970,no,delivered,5,820.92,0,Summer
9972.0,ekart,electronics,bike,standard,east,rainy,240.2,47.03,1970,1970,no,delivered,3,1342.09,0,Monsoon
9973.0,shadowfax,documents,ev bike,same day,east,clear,263.2,42.84,1970,1970,yes,delayed,2,1544.52,1,Summer
9974.0,shadowfax,furniture,scooter,two day,west,hot,63.7,6.3,1970,1970,no,delivered,5,337.4,0,Other
9975.0,fedex,groceries,bike,two day,central,clear,116.5,6.18,1970,1970,no,delivered,4,601.04,0,Summer
9976.0,blue dart,documents,van,express,north,hot,216.3,38.63,1970,1970,yes,delayed,2,1247.39,1,Other
9977.0,blue dart,automobile parts,van,express,east,rainy,71.1,21.14,1970,1970,yes,delayed,2,468.92,1,Monsoon
9978.0,ecom express,pharmacy,ev van,same day,central,clear,96.4,25.45,1970,1970,no,delivered,3,658.35,0,Summer
9979.0,ekart,cosmetics,van,same day,south,foggy,106.4,34.84,1970,1970,yes,delayed,2,736.52,1,Other
9980.0,delhivery,cosmetics,ev bike,express,central,rainy,292.2,38.44,1970,1970,yes,delayed,2,1626.32,1,Monsoon
9981.0,fedex,groceries,ev van,two day,east,stormy,209.0,48.21,1970,1970,no,delivered,3,1189.63,0,Monsoon
9982.0,delhivery,cosmetics,van,same day,north,rainy,156.9,36.7,1970,1970,yes,failed,1,994.6,1,Monsoon
9983.0,dhl,automobile parts,scooter,two day,central,cold,134.6,48.86,1970,1970,no,delivered,4,819.58,0,Winter
9984.0,amazon logistics,cosmetics,ev van,standard,north,cold,205.5,1.29,1970,1970,no,delivered,5,1031.37,0,Winter
9985.0,ekart,documents,van,same day,west,foggy,268.0,29.92,1970,1970,no,delivered,4,1529.76,0,Other
9986.0,xpressbees,fragile items,van,express,east,cold,69.9,3.71,1970,1970,yes,delayed,2,410.63,1,Winter
9987.0,fedex,documents,ev bike,two day,west,cold,222.7,48.56,1970,1970,no,delivered,4,1259.18,0,Winter
9988.0,dhl,electronics,van,same day,south,cold,74.3,21.26,1970,1970,no,delivered,4,535.28,0,Winter
9989.0,shadowfax,groceries,truck,same day,north,rainy,233.3,19.85,1970,1970,no,delivered,4,1326.05,0,Monsoon
9990.0,shadowfax,furniture,ev van,same day,east,clear,221.9,34.39,1970,1970,no,delivered,3,1312.67,0,Summer
9991.0,ekart,furniture,bike,standard,west,stormy,207.8,40.45,1970,1970,no,delivered,5,1160.35,0,Monsoon
9992.0,ekart,documents,ev bike,same day,east,hot,80.9,4.58,1970,1970,no,delivered,3,518.24,0,Other
9993.0,ecom express,documents,van,two day,north,foggy,297.1,28.94,1970,1970,no,delivered,5,1574.82,0,Other
9994.0,blue dart,automobile parts,truck,standard,west,stormy,100.8,45.44,1970,1970,no,delivered,5,640.32,0,Monsoon
9995.0,ecom express,documents,ev van,standard,east,foggy,264.3,33.3,1970,1970,no,delivered,4,1421.4,0,Other
9996.0,fedex,fragile items,truck,standard,west,hot,54.7,8.59,1970,1970,no,delivered,4,299.27,0,Other
9997.0,ecom express,documents,van,express,central,hot,113.7,16.13,1970,1970,no,delivered,4,666.89,0,Other
9998.0,dhl,electronics,ev van,standard,central,rainy,7.9,5.12,1970,1970,no,delivered,5,95.6674,0,Monsoon
9999.0,shadowfax,electronics,truck,same day,central,cold,31.1,17.47,1970,1970,no,delivered,5,307.91,0,Winter
10000.0,shadowfax,documents,bike,standard,west,clear,134.4,29.41,1970,1970,no,delivered,4,760.23,0,Summer
10001.0,dhl,fragile items,bike,standard,west,hot,247.3,27.09,1970,1970,no,delivered,4,1317.77,0,Other
10002.0,blue dart,furniture,van,standard,north,clear,200.9,26.97,1970,1970,no,delivered,4,1085.41,0,Summer
10003.0,fedex,cosmetics,ev bike,same day,north,rainy,172.7,44.38,1970,1970,no,delivered,4,1096.64,0,Monsoon
10004.0,shadowfax,automobile parts,van,standard,north,stormy,4.9,5.22,1970,1970,no,delivered,4,95.6674,0,Monsoon
10005.0,ekart,electronics,scooter,same day,west,rainy,249.8,26.52,1970,1970,yes,delayed,2,1428.56,1,Monsoon
10006.0,xpressbees,electronics,ev van,same day,west,cold,98.6,6.62,1970,1970,no,delivered,3,612.86,0,Winter
10007.0,shadowfax,automobile parts,scooter,express,central,hot,165.8,6.41,1970,1970,yes,delayed,2,898.23,1,Other
10008.0,blue dart,pharmacy,bike,standard,west,clear,246.7,31.87,1970,1970,no,delivered,4,1329.11,0,Summer
10009.0,ecom express,pharmacy,van,same day,central,rainy,16.8,3.3,1970,1970,no,delivered,5,193.9,0,Monsoon
10010.0,delhivery,groceries,bike,express,west,stormy,95.6,12.84,1970,1970,yes,delayed,2,566.52,1,Monsoon
10011.0,shadowfax,fragile items,truck,same day,west,clear,286.5,46.9,1970,1970,yes,delayed,3,1632.7206,1,Summer
10012.0,dhl,pharmacy,van,two day,east,rainy,29.9,36.65,1970,1970,no,delivered,5,259.45,0,Monsoon
10013.0,shadowfax,documents,ev van,standard,north,clear,110.0,44.19,1970,1970,no,delivered,5,682.57,0,Summer
10014.0,xpressbees,pharmacy,scooter,two day,west,clear,269.8,16.39,1970,1970,no,delivered,3,1398.17,0,Summer
10015.0,xpressbees,electronics,scooter,standard,east,cold,37.0,45.8,1970,1970,no,delivered,4,322.4,0,Winter
10016.0,shadowfax,documents,ev bike,same day,central,stormy,205.5,35.43,1970,1970,yes,delayed,2,1233.79,1,Monsoon
10017.0,amazon logistics,clothing,ev bike,standard,central,rainy,207.0,3.03,1970,1970,no,delivered,5,1044.09,0,Monsoon
10018.0,xpressbees,fragile items,van,standard,south,foggy,73.7,31.19,1970,1970,no,delivered,3,462.07,0,Other
10019.0,amazon logistics,cosmetics,ev van,express,north,stormy,44.4,1.83,1970,1970,yes,delayed,3,277.49,1,Monsoon
10020.0,dhl,electronics,ev van,same day,south,hot,228.3,24.98,1970,1970,yes,delayed,2,1316.44,1,Other
10021.0,blue dart,automobile parts,truck,express,east,rainy,69.4,4.34,1970,1970,yes,delayed,2,410.02,1,Monsoon
10022.0,ekart,fragile items,ev bike,express,central,foggy,233.5,0.95,1970,1970,yes,delayed,3,1220.35,1,Other
10023.0,shadowfax,groceries,truck,standard,central,foggy,272.3,44.46,1970,1970,no,delivered,4,1494.88,0,Other
10024.0,fedex,clothing,van,same day,central,clear,15.1,37.23,1970,1970,no,delivered,4,287.19,0,Summer
10025.0,delhivery,groceries,truck,express,south,rainy,84.6,12.1,1970,1970,yes,delayed,2,509.3,1,Monsoon
10026.0,blue dart,pharmacy,ev van,two day,north,hot,218.7,37.3,1970,1970,no,delivered,5,1205.4,0,Other
10027.0,ecom express,pharmacy,bike,express,west,hot,170.2,0.67,1970,1970,no,delivered,3,902.89,0,Other
10028.0,xpressbees,groceries,bike,same day,east,stormy,155.3,48.3,1970,1970,yes,delayed,3,1021.4,1,Monsoon
10029.0,xpressbees,electronics,van,two day,east,cold,141.0,18.04,1970,1970,no,delivered,5,759.12,0,Winter
10030.0,blue dart,pharmacy,truck,two day,west,cold,287.1,34.81,1970,1970,no,delivered,4,1539.93,0,Winter
10031.0,delhivery,cosmetics,scooter,express,central,stormy,233.4,18.88,1970,1970,yes,failed,1,1273.64,1,Monsoon
10032.0,ekart,documents,truck,standard,north,hot,166.4,27.19,1970,1970,no,delivered,5,913.57,0,Other
10033.0,amazon logistics,pharmacy,bike,express,west,rainy,98.8,11.15,1970,1970,yes,delayed,2,577.45,1,Monsoon
10034.0,fedex,pharmacy,scooter,express,north,clear,8.1,45.9,1970,1970,yes,delayed,3,228.2,1,Summer
10035.0,amazon logistics,furniture,van,express,east,rainy,203.6,34.5,1970,1970,yes,delayed,2,1171.5,1,Monsoon
10036.0,fedex,electronics,bike,standard,north,hot,47.5,3.72,1970,1970,no,delivered,4,248.66,0,Other
10037.0,fedex,documents,truck,express,central,hot,48.0,11.18,1970,1970,yes,delayed,3,323.54,1,Other
10038.0,shadowfax,groceries,truck,standard,east,stormy,32.3,4.3,1970,1970,no,delivered,5,174.4,0,Monsoon
10039.0,ecom express,fragile items,truck,two day,south,stormy,264.4,7.34,1970,1970,no,delivered,5,1344.02,0,Monsoon
10040.0,dhl,fragile items,truck,standard,south,clear,173.7,2.97,1970,1970,no,delivered,4,877.41,0,Summer
10041.0,shadowfax,fragile items,ev bike,two day,west,rainy,241.1,48.76,1970,1970,no,delivered,5,1351.78,0,Monsoon
10042.0,ecom express,furniture,truck,two day,south,hot,5.5,33.07,1970,1970,no,delivered,5,126.71,0,Other
10043.0,dhl,documents,truck,two day,south,cold,143.2,28.25,1970,1970,no,delivered,5,800.75,0,Winter
10044.0,amazon logistics,furniture,scooter,express,north,hot,187.7,33.16,1970,1970,yes,delayed,2,1087.98,1,Other
10045.0,fedex,fragile items,ev bike,two day,south,rainy,274.9,35.04,1970,1970,no,delivered,5,1479.62,0,Monsoon
10046.0,amazon logistics,pharmacy,scooter,two day,west,cold,180.1,28.39,1970,1970,no,delivered,3,985.67,0,Winter
10047.0,fedex,pharmacy,bike,two day,north,foggy,40.3,39.67,1970,1970,no,delivered,4,320.51,0,Other
10048.0,shadowfax,groceries,ev van,two day,central,foggy,213.4,29.11,1970,1970,no,delivered,5,1154.33,0,Other
10049.0,ekart,cosmetics,scooter,express,south,foggy,107.6,7.33,1970,1970,yes,delayed,2,609.99,1,Other
10050.0,shadowfax,fragile items,bike,same day,west,hot,73.5,7.28,1970,1970,no,delivered,3,489.34,0,Other
10051.0,ekart,cosmetics,scooter,standard,north,hot,254.8,4.48,1970,1970,no,delivered,5,1287.44,0,Other
10052.0,shadowfax,groceries,ev van,two day,north,hot,168.2,10.02,1970,1970,no,delivered,4,871.06,0,Other
10053.0,amazon logistics,fragile items,ev van,express,central,clear,148.3,2.28,1970,1970,yes,failed,1,798.34,1,Summer
10054.0,dhl,automobile parts,ev bike,express,central,foggy,252.5,21.7,1970,1970,yes,delayed,2,1377.6,1,Other
10055.0,dhl,fragile items,scooter,express,south,clear,282.3,10.13,1970,1970,yes,delayed,3,1491.89,1,Summer
10056.0,ekart,fragile items,truck,two day,central,rainy,192.0,31.06,1970,1970,no,delivered,5,1053.18,0,Monsoon
10057.0,xpressbees,documents,ev bike,standard,central,hot,253.7,48.47,1970,1970,no,delivered,5,1413.91,0,Other
10058.0,shadowfax,groceries,van,same day,south,foggy,127.2,14.28,1970,1970,no,delivered,3,778.84,0,Other
10059.0,fedex,documents,scooter,express,central,cold,271.1,4.11,1970,1970,no,delivered,4,1417.83,0,Winter
10060.0,delhivery,groceries,ev van,same day,central,clear,216.1,30.14,1970,1970,no,delivered,5,1270.92,0,Summer
10061.0,delhivery,cosmetics,bike,same day,south,cold,273.3,15.43,1970,1970,no,delivered,5,1512.79,0,Winter
10062.0,delhivery,cosmetics,ev van,same day,east,rainy,259.3,17.73,1970,1970,yes,delayed,2,1449.69,1,Monsoon
10063.0,amazon logistics,electronics,van,standard,south,stormy,107.3,49.52,1970,1970,no,delivered,4,685.15,0,Monsoon
10064.0,amazon logistics,cosmetics,ev bike,two day,north,cold,265.5,17.64,1970,1970,no,delivered,4,1380.42,0,Winter
10065.0,delhivery,clothing,van,two day,central,clear,164.0,16.64,1970,1970,no,delivered,4,869.92,0,Summer
10066.0,delhivery,clothing,ev bike,two day,east,rainy,238.8,10.42,1970,1970,no,delivered,5,1225.26,0,Monsoon
10067.0,amazon logistics,furniture,ev van,express,north,rainy,213.1,38.05,1970,1970,yes,delayed,2,1229.65,1,Monsoon
10068.0,fedex,documents,van,standard,east,hot,277.4,29.94,1970,1970,no,delivered,4,1476.82,0,Other
10069.0,ekart,automobile parts,scooter,same day,west,cold,211.5,5.78,1970,1970,no,delivered,4,1174.84,0,Winter
10070.0,shadowfax,clothing,bike,standard,central,clear,216.5,39.77,1970,1970,no,delivered,3,1201.81,0,Summer
10071.0,ekart,clothing,ev van,same day,west,hot,297.1,42.16,1970,1970,no,delivered,5,1632.7206,0,Other
10072.0,blue dart,cosmetics,ev van,express,south,foggy,260.8,24.87,1970,1970,yes,delayed,3,1428.61,1,Other
10073.0,dhl,documents,truck,standard,central,hot,184.1,7.48,1970,1970,no,delivered,4,942.94,0,Other
10074.0,ecom express,cosmetics,bike,two day,west,hot,225.4,32.97,1970,1970,no,delivered,3,1225.91,0,Other
10075.0,xpressbees,cosmetics,ev van,same day,east,stormy,77.3,37.41,1970,1970,yes,delayed,3,598.73,1,Monsoon
10076.0,blue dart,clothing,van,standard,west,cold,165.0,46.24,1970,1970,no,delivered,3,963.72,0,Winter
10077.0,shadowfax,pharmacy,scooter,two day,central,rainy,294.5,20.44,1970,1970,no,delivered,5,1533.82,0,Monsoon
10078.0,amazon logistics,furniture,van,same day,north,clear,52.4,19.09,1970,1970,no,delivered,3,419.27,0,Summer
10079.0,ecom express,electronics,ev van,express,west,stormy,269.1,24.27,1970,1970,yes,delayed,3,1468.31,1,Monsoon
10080.0,xpressbees,cosmetics,ev bike,express,west,hot,223.3,30.55,1970,1970,yes,delayed,3,1258.15,1,Other
10081.0,blue dart,fragile items,truck,express,central,rainy,87.5,24.46,1970,1970,yes,delayed,3,560.88,1,Monsoon
10082.0,ekart,automobile parts,ev bike,two day,east,cold,284.0,35.68,1970,1970,no,delivered,3,1527.04,0,Winter
10083.0,blue dart,electronics,ev van,same day,south,clear,128.2,29.08,1970,1970,no,delivered,5,828.24,0,Summer
10084.0,blue dart,clothing,truck,two day,south,clear,142.1,47.06,1970,1970,no,delivered,4,851.68,0,Summer
10085.0,blue dart,fragile items,scooter,standard,east,cold,145.3,7.29,1970,1970,no,delivered,5,748.37,0,Winter
10086.0,ekart,documents,bike,same day,east,clear,59.4,20.0,1970,1970,no,delivered,4,457.0,0,Summer
10087.0,fedex,pharmacy,bike,standard,central,cold,191.8,0.67,1970,1970,no,delivered,5,960.53,0,Winter
10088.0,dhl,groceries,scooter,express,central,rainy,156.9,41.02,1970,1970,yes,delayed,2,957.56,1,Monsoon
10089.0,dhl,clothing,ev bike,same day,east,clear,294.9,36.47,1970,1970,yes,delayed,3,1632.7206,1,Summer
10090.0,ekart,pharmacy,bike,two day,west,rainy,232.8,44.61,1970,1970,no,delivered,5,1297.83,0,Monsoon
10091.0,blue dart,clothing,bike,express,west,hot,132.0,36.04,1970,1970,no,delivered,5,818.12,0,Other
10092.0,ecom express,clothing,ev van,standard,west,rainy,266.9,27.84,1970,1970,no,delivered,4,1418.02,0,Monsoon
10093.0,shadowfax,furniture,van,two day,west,stormy,277.5,37.75,1970,1970,no,delivered,3,1500.75,0,Monsoon
10094.0,ekart,clothing,bike,same day,north,stormy,172.2,19.46,1970,1970,yes,delayed,2,1019.38,1,Monsoon
10095.0,amazon logistics,clothing,ev van,same day,east,stormy,288.0,16.33,1970,1970,yes,delayed,2,1588.99,1,Monsoon
10096.0,amazon logistics,fragile items,ev van,two day,west,rainy,156.5,47.29,1970,1970,no,delivered,4,924.37,0,Monsoon
10097.0,ecom express,furniture,truck,standard,east,hot,66.6,11.38,1970,1970,no,delivered,3,367.14,0,Other
10098.0,blue dart,furniture,bike,same day,west,hot,158.0,8.18,1970,1970,yes,delayed,3,914.54,1,Other
10099.0,shadowfax,clothing,truck,standard,south,stormy,146.7,21.87,1970,1970,no,delivered,4,799.11,0,Monsoon
10100.0,ecom express,clothing,ev van,two day,central,stormy,154.2,3.6,1970,1970,no,delivered,5,781.8,0,Monsoon
10101.0,amazon logistics,groceries,ev van,express,north,foggy,53.5,21.73,1970,1970,yes,delayed,3,382.69,1,Other
10102.0,ekart,groceries,truck,express,west,foggy,62.0,38.18,1970,1970,yes,delayed,2,474.54,1,Other
10103.0,ecom express,furniture,ev van,standard,west,cold,118.8,17.3,1970,1970,no,delivered,4,645.9,0,Winter
10104.0,dhl,clothing,ev bike,same day,north,cold,226.9,15.8,1970,1970,yes,failed,1,1281.9,1,Winter
10105.0,fedex,automobile parts,bike,same day,south,rainy,70.3,19.0,1970,1970,no,delivered,5,508.5,0,Monsoon
10106.0,shadowfax,groceries,truck,two day,central,stormy,25.3,27.72,1970,1970,no,delivered,4,209.66,0,Monsoon
10107.0,xpressbees,fragile items,truck,standard,west,hot,80.9,48.44,1970,1970,no,delivered,5,549.82,0,Other
10108.0,blue dart,groceries,ev bike,same day,west,rainy,119.7,11.38,1970,1970,no,delivered,5,732.64,0,Monsoon
10109.0,fedex,furniture,truck,two day,central,rainy,17.6,31.44,1970,1970,no,delivered,5,182.32,0,Monsoon
10110.0,amazon logistics,clothing,ev bike,two day,north,clear,123.6,31.56,1970,1970,no,delivered,4,712.68,0,Summer
10111.0,fedex,cosmetics,truck,same day,central,clear,176.5,32.22,1970,1970,no,delivered,5,1079.16,0,Summer
10112.0,ekart,electronics,scooter,two day,west,stormy,247.5,41.04,1970,1970,no,delivered,4,1360.62,0,Monsoon
10113.0,delhivery,cosmetics,van,standard,south,foggy,145.8,15.46,1970,1970,no,delivered,3,775.38,0,Other
10114.0,fedex,fragile items,ev van,standard,south,hot,219.6,7.32,1970,1970,no,delivered,5,1119.96,0,Other
10115.0,xpressbees,groceries,ev van,same day,south,hot,203.7,23.51,1970,1970,yes,delayed,3,1189.03,1,Other
10116.0,fedex,fragile items,truck,express,west,hot,162.6,45.61,1970,1970,no,delivered,3,999.83,0,Other
10117.0,ecom express,cosmetics,scooter,same day,south,foggy,168.4,22.68,1970,1970,no,delivered,4,1010.04,0,Other
10118.0,shadowfax,electronics,scooter,same day,south,hot,87.7,24.92,1970,1970,no,delivered,4,613.26,0,Other
10119.0,fedex,clothing,scooter,same day,east,cold,44.8,16.57,1970,1970,no,delivered,3,373.71,0,Winter
10120.0,delhivery,pharmacy,scooter,two day,west,hot,159.4,47.66,1970,1970,no,delivered,4,939.98,0,Other
10121.0,shadowfax,cosmetics,ev van,standard,east,stormy,81.9,24.89,1970,1970,no,delivered,4,484.17,0,Monsoon
10122.0,blue dart,electronics,truck,two day,north,stormy,111.7,48.99,1970,1970,no,delivered,5,705.47,0,Monsoon
10123.0,xpressbees,cosmetics,van,two day,north,rainy,225.0,26.55,1970,1970,no,delivered,5,1204.65,0,Monsoon
10124.0,blue dart,fragile items,ev van,express,central,rainy,201.4,47.59,1970,1970,yes,delayed,3,1199.77,1,Monsoon
10125.0,ecom express,electronics,van,standard,east,cold,45.2,23.24,1970,1970,no,delivered,4,295.72,0,Winter
10126.0,ekart,fragile items,ev bike,same day,north,hot,39.8,1.02,1970,1970,no,delivered,4,302.06,0,Other
10127.0,dhl,furniture,truck,two day,south,cold,257.1,17.93,1970,1970,no,delivered,5,1339.29,0,Winter
10128.0,blue dart,pharmacy,scooter,same day,north,foggy,117.2,17.64,1970,1970,yes,delayed,2,738.92,1,Other
10129.0,blue dart,electronics,ev van,standard,south,hot,55.5,41.57,1970,1970,no,delivered,3,402.21,0,Other
10130.0,ecom express,pharmacy,ev bike,express,north,clear,184.3,42.36,1970,1970,yes,delayed,2,1098.58,1,Summer
10131.0,ekart,furniture,ev van,express,central,cold,290.3,44.9,1970,1970,no,delivered,5,1632.7206,0,Winter
10132.0,fedex,groceries,bike,same day,south,cold,181.6,11.2,1970,1970,no,delivered,4,1041.6,0,Winter
10133.0,ecom express,fragile items,scooter,same day,north,stormy,180.9,36.28,1970,1970,yes,delayed,3,1113.34,1,Monsoon
10134.0,shadowfax,documents,scooter,two day,west,rainy,266.7,23.84,1970,1970,no,delivered,4,1405.02,0,Monsoon
10135.0,delhivery,electronics,ev bike,two day,central,hot,60.5,5.69,1970,1970,no,delivered,5,319.57,0,Other
10136.0,dhl,furniture,ev van,same day,east,clear,169.0,27.26,1970,1970,no,delivered,3,1026.78,0,Summer
10137.0,dhl,cosmetics,bike,standard,north,clear,73.0,1.18,1970,1970,no,delivered,4,368.54,0,Summer
10138.0,ekart,clothing,bike,standard,east,rainy,205.3,34.34,1970,1970,no,delivered,5,1129.52,0,Monsoon
10139.0,ekart,automobile parts,ev bike,standard,west,foggy,170.6,39.41,1970,1970,no,delivered,5,971.23,0,Other
10140.0,fedex,cosmetics,van,same day,central,rainy,256.9,35.85,1970,1970,yes,delayed,3,1492.05,1,Monsoon
10141.0,dhl,automobile parts,ev bike,standard,north,hot,174.9,18.4,1970,1970,no,delivered,5,929.7,0,Other
10142.0,ekart,furniture,bike,standard,east,rainy,180.3,21.25,1970,1970,no,delivered,5,965.25,0,Monsoon
10143.0,dhl,clothing,truck,standard,north,hot,146.3,34.88,1970,1970,no,delivered,4,836.14,0,Other
10144.0,dhl,clothing,bike,same day,east,stormy,17.5,7.44,1970,1970,no,delivered,5,209.82,0,Monsoon
10145.0,ekart,furniture,ev van,express,north,stormy,141.8,9.91,1970,1970,yes,delayed,2,788.73,1,Monsoon
10146.0,fedex,pharmacy,bike,two day,east,rainy,14.0,36.05,1970,1970,no,delivered,4,178.15,0,Monsoon
10147.0,ecom express,cosmetics,scooter,express,east,stormy,184.6,7.97,1970,1970,yes,delayed,3,996.91,1,Monsoon
10148.0,fedex,fragile items,bike,same day,central,cold,71.3,28.97,1970,1970,no,delivered,5,543.41,0,Winter
10149.0,shadowfax,cosmetics,scooter,same day,north,stormy,5.0,6.82,1970,1970,no,delivered,3,145.46,0,Monsoon
10150.0,ecom express,pharmacy,van,two day,south,foggy,228.8,19.62,1970,1970,no,delivered,4,1202.86,0,Other
10151.0,shadowfax,electronics,truck,standard,east,stormy,99.3,23.04,1970,1970,no,delivered,4,565.62,0,Monsoon
10152.0,ekart,furniture,ev van,same day,north,foggy,195.7,42.68,1970,1970,no,delivered,5,1206.54,0,Other
10153.0,dhl,fragile items,ev van,same day,north,clear,206.4,20.63,1970,1970,yes,delayed,3,1193.89,1,Summer
10154.0,fedex,fragile items,bike,express,east,hot,150.3,29.14,1970,1970,yes,delayed,2,888.92,1,Other
10155.0,fedex,fragile items,van,same day,south,foggy,3.6,10.03,1970,1970,no,delivered,5,136.59,0,Other
10156.0,blue dart,electronics,ev van,same day,west,clear,240.2,27.44,1970,1970,yes,delayed,3,1383.32,1,Summer
10157.0,delhivery,groceries,bike,same day,north,cold,112.7,24.2,1970,1970,no,delivered,4,736.1,0,Winter
10158.0,dhl,pharmacy,ev bike,same day,north,rainy,77.0,24.44,1970,1970,no,delivered,5,558.32,0,Monsoon
10159.0,ecom express,documents,van,standard,south,hot,223.1,43.74,1970,1970,no,delivered,4,1246.72,0,Other
10160.0,xpressbees,groceries,scooter,express,central,hot,237.0,40.97,1970,1970,no,delivered,4,1357.91,0,Other
10161.0,amazon logistics,electronics,bike,two day,east,stormy,244.0,33.1,1970,1970,no,delivered,4,1319.3,0,Monsoon
10162.0,blue dart,clothing,scooter,standard,south,foggy,230.9,48.08,1970,1970,no,delivered,5,1298.74,0,Other
10163.0,dhl,electronics,bike,standard,east,cold,56.5,35.23,1970,1970,no,delivered,4,388.19,0,Winter
10164.0,shadowfax,automobile parts,scooter,same day,west,clear,233.4,49.23,1970,1970,yes,delayed,2,1414.69,1,Summer
10165.0,dhl,fragile items,truck,standard,east,rainy,74.0,39.7,1970,1970,no,delivered,4,489.1,0,Monsoon
10166.0,dhl,groceries,ev bike,standard,north,foggy,92.7,46.36,1970,1970,no,delivered,5,602.58,0,Other
10167.0,dhl,electronics,truck,two day,south,clear,78.5,16.22,1970,1970,no,delivered,4,441.16,0,Summer
10168.0,delhivery,groceries,ev bike,standard,central,rainy,66.4,12.58,1970,1970,no,delivered,4,369.74,0,Monsoon
10169.0,amazon logistics,groceries,bike,standard,west,clear,173.9,40.76,1970,1970,no,delivered,5,991.78,0,Summer
10170.0,ecom express,clothing,scooter,express,south,cold,185.6,18.72,1970,1970,yes,delayed,2,1034.16,1,Winter
10171.0,delhivery,pharmacy,truck,two day,central,clear,224.5,16.1,1970,1970,no,delivered,4,1170.8,0,Summer
10172.0,dhl,automobile parts,bike,two day,north,clear,60.3,30.64,1970,1970,no,delivered,3,393.42,0,Summer
10173.0,fedex,fragile items,truck,express,north,cold,142.4,3.36,1970,1970,yes,delayed,3,772.08,1,Winter
10174.0,amazon logistics,fragile items,scooter,express,north,clear,179.2,37.48,1970,1970,yes,delayed,3,1058.44,1,Summer
10175.0,ecom express,fragile items,van,same day,north,rainy,110.6,4.4,1970,1970,yes,failed,1,666.2,1,Monsoon
10176.0,dhl,electronics,truck,two day,south,stormy,67.3,5.95,1970,1970,no,delivered,4,354.35,0,Monsoon
10177.0,xpressbees,furniture,ev van,standard,north,clear,24.3,7.37,1970,1970,no,delivered,5,143.61,0,Summer
